n,a,b,orientation,batch,samples,tau1,tau2,kind,ell_x,ell_y,count
65,7,4,first,14,500,34,45,LINE,1,0,1
65,7,4,first,14,500,34,46,LINE,0,1,1
65,7,4,first,14,500,34,52,LINE,0,1,1
65,7,4,first,14,500,35,36,LINE,0,1,2
65,7,4,first,14,500,35,36,LINE,1,0,1
65,7,4,first,14,500,35,36,LINE,1,1,2
65,7,4,first,14,500,35,37,LINE,0,1,1
65,7,4,first,14,500,35,37,LINE,1,-1,1
65,7,4,first,14,500,35,37,LINE,1,0,6
65,7,4,first,14,500,35,38,LINE,0,1,4
65,7,4,first,14,500,35,38,LINE,1,-1,1
65,7,4,first,14,500,35,38,LINE,1,0,1
65,7,4,first,14,500,35,39,LINE,0,1,2
65,7,4,first,14,500,35,39,LINE,1,-1,1
65,7,4,first,14,500,35,39,LINE,1,0,1
65,7,4,first,14,500,35,39,LINE,1,1,1
65,7,4,first,14,500,35,41,LINE,0,1,1
65,7,4,first,14,500,35,41,LINE,1,-1,1
65,7,4,first,14,500,35,41,LINE,1,0,1
65,7,4,first,14,500,35,41,LINE,1,1,1
65,7,4,first,14,500,35,42,LINE,0,1,3
65,7,4,first,14,500,35,42,LINE,1,0,3
65,7,4,first,14,500,35,44,LINE,0,1,1
65,7,4,first,14,500,35,44,LINE,1,0,1
65,7,4,first,14,500,35,45,LINE,1,-1,1
65,7,4,first,14,500,35,45,LINE,1,0,2
65,7,4,first,14,500,35,46,LINE,1,0,1
65,7,4,first,14,500,35,47,LINE,0,1,1
65,7,4,first,14,500,35,48,LINE,0,1,1
65,7,4,first,14,500,35,49,LINE,0,1,1
65,7,4,first,14,500,36,37,LINE,0,1,3
65,7,4,first,14,500,36,37,LINE,1,0,3
65,7,4,first,14,500,36,37,LINE,1,1,1
65,7,4,first,14,500,36,38,LINE,0,1,4
65,7,4,first,14,500,36,38,LINE,1,-1,2
65,7,4,first,14,500,36,38,LINE,1,0,3
65,7,4,first,14,500,36,38,LINE,1,1,2
65,7,4,first,14,500,36,39,LINE,0,1,2
65,7,4,first,14,500,36,39,LINE,1,-1,2
65,7,4,first,14,500,36,39,LINE,1,0,2
65,7,4,first,14,500,36,40,LINE,1,-1,1
65,7,4,first,14,500,36,40,LINE,1,0,4
65,7,4,first,14,500,36,40,LINE,1,1,1
65,7,4,first,14,500,36,41,LINE,0,1,2
65,7,4,first,14,500,36,41,LINE,1,-1,2
65,7,4,first,14,500,36,41,LINE,1,0,2
65,7,4,first,14,500,36,42,LINE,0,1,2
65,7,4,first,14,500,36,42,LINE,1,0,3
65,7,4,first,14,500,36,43,LINE,0,1,2
65,7,4,first,14,500,36,43,LINE,1,0,3
65,7,4,first,14,500,36,43,LINE,1,1,1
65,7,4,first,14,500,36,44,LINE,0,1,1
65,7,4,first,14,500,36,44,LINE,1,0,1
65,7,4,first,14,500,36,45,LINE,0,1,2
65,7,4,first,14,500,36,46,LINE,0,1,1
65,7,4,first,14,500,36,46,LINE,1,-1,1
65,7,4,first,14,500,36,46,LINE,1,0,1
65,7,4,first,14,500,36,50,LINE,0,1,1
65,7,4,first,14,500,37,38,LINE,0,1,2
65,7,4,first,14,500,37,38,LINE,1,-1,1
65,7,4,first,14,500,37,38,LINE,1,0,1
65,7,4,first,14,500,37,39,LINE,0,1,2
65,7,4,first,14,500,37,39,LINE,1,-1,1
65,7,4,first,14,500,37,39,LINE,1,0,6
65,7,4,first,14,500,37,39,LINE,1,1,1
65,7,4,first,14,500,37,40,LINE,0,1,6
65,7,4,first,14,500,37,40,LINE,1,0,1
65,7,4,first,14,500,37,41,LINE,0,1,2
65,7,4,first,14,500,37,41,LINE,1,-1,2
65,7,4,first,14,500,37,41,LINE,1,0,5
65,7,4,first,14,500,37,42,LINE,0,1,1
65,7,4,first,14,500,37,42,LINE,1,-1,2
65,7,4,first,14,500,37,42,LINE,1,0,1
65,7,4,first,14,500,37,43,LINE,1,-1,1
65,7,4,first,14,500,37,43,LINE,1,0,2
65,7,4,first,14,500,37,44,LINE,1,0,2
65,7,4,first,14,500,37,45,LINE,0,1,3
65,7,4,first,14,500,37,45,LINE,1,0,2
65,7,4,first,14,500,37,46,LINE,0,1,1
65,7,4,first,14,500,37,46,LINE,1,0,1
65,7,4,first,14,500,37,47,LINE,0,1,1
65,7,4,first,14,500,37,47,LINE,1,0,1
65,7,4,first,14,500,37,50,LINE,0,1,1
65,7,4,first,14,500,38,39,LINE,0,1,5
65,7,4,first,14,500,38,39,LINE,1,-1,1
65,7,4,first,14,500,38,39,LINE,1,0,5
65,7,4,first,14,500,38,39,LINE,1,1,3
65,7,4,first,14,500,38,40,LINE,0,1,3
65,7,4,first,14,500,38,40,LINE,1,-1,1
65,7,4,first,14,500,38,40,LINE,1,0,1
65,7,4,first,14,500,38,41,LINE,0,1,2
65,7,4,first,14,500,38,41,LINE,1,0,3
65,7,4,first,14,500,38,41,LINE,1,1,1
65,7,4,first,14,500,38,42,LINE,0,1,1
65,7,4,first,14,500,38,42,LINE,1,0,5
65,7,4,first,14,500,38,42,LINE,1,1,1
65,7,4,first,14,500,38,43,LINE,0,1,3
65,7,4,first,14,500,38,43,LINE,1,-1,1
65,7,4,first,14,500,38,43,LINE,1,0,2
65,7,4,first,14,500,38,44,LINE,0,1,2
65,7,4,first,14,500,38,44,LINE,1,-1,1
65,7,4,first,14,500,38,45,LINE,0,1,3
65,7,4,first,14,500,38,45,LINE,1,0,1
65,7,4,first,14,500,38,46,LINE,1,0,2
65,7,4,first,14,500,38,47,LINE,0,1,1
65,7,4,first,14,500,38,48,LINE,0,1,1
65,7,4,first,14,500,38,49,LINE,0,1,1
65,7,4,first,14,500,38,49,LINE,1,0,1
65,7,4,first,14,500,38,52,LINE,0,1,1
65,7,4,first,14,500,39,39,DIRECT_RANK2,0,0,5
65,7,4,first,14,500,39,40,LINE,0,1,1
65,7,4,first,14,500,39,40,LINE,1,0,1
65,7,4,first,14,500,39,40,LINE,1,1,1
65,7,4,first,14,500,39,41,LINE,1,0,1
65,7,4,first,14,500,39,42,LINE,0,1,1
65,7,4,first,14,500,39,42,LINE,1,0,1
65,7,4,first,14,500,39,43,LINE,0,1,1
65,7,4,first,14,500,39,43,LINE,1,-1,1
65,7,4,first,14,500,39,43,LINE,1,0,4
65,7,4,first,14,500,39,44,LINE,1,0,7
65,7,4,first,14,500,39,44,LINE,1,1,1
65,7,4,first,14,500,39,45,LINE,0,1,1
65,7,4,first,14,500,39,45,LINE,1,0,3
65,7,4,first,14,500,39,46,LINE,1,0,1
65,7,4,first,14,500,39,48,LINE,0,1,3
65,7,4,first,14,500,39,50,LINE,1,0,1
65,7,4,first,14,500,39,51,LINE,0,1,2
65,7,4,first,14,500,40,41,LINE,0,1,4
65,7,4,first,14,500,40,41,LINE,1,-1,2
65,7,4,first,14,500,40,41,LINE,1,0,4
65,7,4,first,14,500,40,41,LINE,1,1,2
65,7,4,first,14,500,40,42,LINE,0,1,1
65,7,4,first,14,500,40,42,LINE,1,0,1
65,7,4,first,14,500,40,42,LINE,1,1,1
65,7,4,first,14,500,40,43,LINE,0,1,1
65,7,4,first,14,500,40,43,LINE,1,0,3
65,7,4,first,14,500,40,43,LINE,1,1,2
65,7,4,first,14,500,40,44,LINE,0,1,3
65,7,4,first,14,500,40,44,LINE,1,0,3
65,7,4,first,14,500,40,45,LINE,0,1,3
65,7,4,first,14,500,40,45,LINE,1,0,1
65,7,4,first,14,500,40,46,LINE,0,1,1
65,7,4,first,14,500,40,46,LINE,1,0,1
65,7,4,first,14,500,40,47,LINE,0,1,1
65,7,4,first,14,500,40,47,LINE,1,1,1
65,7,4,first,14,500,40,48,LINE,0,1,1
65,7,4,first,14,500,40,49,LINE,1,0,1
65,7,4,first,14,500,41,42,LINE,1,0,3
65,7,4,first,14,500,41,42,LINE,1,1,1
65,7,4,first,14,500,41,43,LINE,0,1,4
65,7,4,first,14,500,41,43,LINE,1,0,1
65,7,4,first,14,500,41,43,LINE,1,1,1
65,7,4,first,14,500,41,44,LINE,0,1,2
65,7,4,first,14,500,41,44,LINE,1,0,3
65,7,4,first,14,500,41,44,LINE,1,1,1
65,7,4,first,14,500,41,45,LINE,0,1,3
65,7,4,first,14,500,41,45,LINE,1,0,1
65,7,4,first,14,500,41,45,LINE,1,1,1
65,7,4,first,14,500,41,46,LINE,0,1,1
65,7,4,first,14,500,41,46,LINE,1,-1,1
65,7,4,first,14,500,41,46,LINE,1,0,4
65,7,4,first,14,500,41,47,LINE,0,1,1
65,7,4,first,14,500,41,47,LINE,1,0,1
65,7,4,first,14,500,41,48,LINE,0,1,1
65,7,4,first,14,500,41,48,LINE,1,0,1
65,7,4,first,14,500,41,49,LINE,1,0,1
65,7,4,first,14,500,42,43,LINE,0,1,3
65,7,4,first,14,500,42,44,LINE,0,1,1
65,7,4,first,14,500,42,45,LINE,0,1,1
65,7,4,first,14,500,42,45,LINE,1,0,1
65,7,4,first,14,500,42,45,LINE,1,1,2
65,7,4,first,14,500,42,46,LINE,0,1,4
65,7,4,first,14,500,42,46,LINE,1,0,1
65,7,4,first,14,500,42,47,LINE,0,1,1
65,7,4,first,14,500,42,47,LINE,1,0,1
65,7,4,first,14,500,42,48,LINE,0,1,1
65,7,4,first,14,500,42,48,LINE,1,0,1
65,7,4,first,14,500,42,51,LINE,1,0,1
65,7,4,first,14,500,43,43,DIRECT_RANK2,0,0,1
65,7,4,first,14,500,43,44,LINE,1,0,1
65,7,4,first,14,500,43,45,LINE,0,1,2
65,7,4,first,14,500,43,45,LINE,1,-1,1
65,7,4,first,14,500,43,46,LINE,1,0,1
65,7,4,first,14,500,43,47,LINE,1,0,1
65,7,4,first,14,500,43,49,LINE,0,1,2
65,7,4,first,14,500,43,51,LINE,0,1,1
65,7,4,first,14,500,44,44,DIRECT_RANK2,0,0,1
65,7,4,first,14,500,44,45,LINE,0,1,1
65,7,4,first,14,500,44,45,LINE,1,0,1
65,7,4,first,14,500,44,45,LINE,1,1,1
65,7,4,first,14,500,44,46,LINE,0,1,2
65,7,4,first,14,500,44,51,LINE,0,1,1
65,7,4,first,14,500,45,46,LINE,1,0,1
65,7,4,first,14,500,45,47,LINE,0,1,2
65,7,4,first,14,500,45,49,LINE,1,0,1
65,7,4,first,14,500,46,47,LINE,1,1,1
65,7,4,first,14,500,46,48,LINE,1,0,1
65,7,4,first,14,500,47,48,LINE,0,1,1
65,7,4,first,14,500,50,51,LINE,1,0,1
65,7,4,second,14,500,21,34,LINE,1,1,1
65,7,4,second,14,500,22,33,LINE,1,0,1
65,7,4,second,14,500,22,35,LINE,1,1,1
65,7,4,second,14,500,23,38,LINE,1,0,1
65,7,4,second,14,500,23,41,LINE,1,1,1
65,7,4,second,14,500,23,45,LINE,1,1,1
65,7,4,second,14,500,23,46,LINE,1,0,1
65,7,4,second,14,500,23,50,LINE,1,1,1
65,7,4,second,14,500,25,36,LINE,1,0,1
65,7,4,second,14,500,25,38,LINE,1,1,1
65,7,4,second,14,500,26,40,LINE,1,0,1
65,7,4,second,14,500,26,40,LINE,2,1,1
65,7,4,second,14,500,26,41,LINE,1,1,1
65,7,4,second,14,500,26,42,LINE,1,1,1
65,7,4,second,14,500,27,36,LINE,1,1,1
65,7,4,second,14,500,27,38,LINE,1,0,2
65,7,4,second,14,500,27,39,LINE,1,1,1
65,7,4,second,14,500,28,30,LINE,1,1,1
65,7,4,second,14,500,28,33,LINE,1,0,1
65,7,4,second,14,500,28,39,LINE,1,0,1
65,7,4,second,14,500,28,45,LINE,1,0,2
65,7,4,second,14,500,28,45,LINE,1,1,1
65,7,4,second,14,500,29,31,LINE,1,0,2
65,7,4,second,14,500,29,37,LINE,1,1,1
65,7,4,second,14,500,29,38,LINE,1,0,1
65,7,4,second,14,500,29,40,LINE,1,1,1
65,7,4,second,14,500,29,41,LINE,2,1,1
65,7,4,second,14,500,29,43,LINE,1,0,1
65,7,4,second,14,500,29,44,LINE,1,1,1
65,7,4,second,14,500,30,33,LINE,1,1,1
65,7,4,second,14,500,30,36,LINE,1,1,1
65,7,4,second,14,500,30,37,LINE,1,0,1
65,7,4,second,14,500,30,39,LINE,1,1,1
65,7,4,second,14,500,30,40,LINE,2,1,1
65,7,4,second,14,500,30,42,LINE,1,1,1
65,7,4,second,14,500,30,43,LINE,1,0,1
65,7,4,second,14,500,30,43,LINE,1,1,1
65,7,4,second,14,500,30,45,LINE,1,1,1
65,7,4,second,14,500,30,46,LINE,1,0,1
65,7,4,second,14,500,31,32,LINE,1,0,1
65,7,4,second,14,500,31,34,LINE,1,1,1
65,7,4,second,14,500,31,38,LINE,1,0,1
65,7,4,second,14,500,31,38,LINE,1,1,1
65,7,4,second,14,500,31,41,LINE,0,1,1
65,7,4,second,14,500,31,41,LINE,1,1,1
65,7,4,second,14,500,31,42,LINE,1,1,1
65,7,4,second,14,500,31,44,LINE,1,0,1
65,7,4,second,14,500,31,44,LINE,1,1,1
65,7,4,second,14,500,31,46,LINE,1,0,1
65,7,4,second,14,500,31,47,LINE,1,0,1
65,7,4,second,14,500,31,47,LINE,1,1,1
65,7,4,second,14,500,31,49,LINE,1,1,2
65,7,4,second,14,500,31,51,LINE,1,1,1
65,7,4,second,14,500,32,35,LINE,1,0,1
65,7,4,second,14,500,32,35,LINE,1,1,1
65,7,4,second,14,500,32,35,LINE,2,1,1
65,7,4,second,14,500,32,36,LINE,1,1,1
65,7,4,second,14,500,32,36,LINE,2,1,1
65,7,4,second,14,500,32,37,LINE,1,0,1
65,7,4,second,14,500,32,37,LINE,1,1,1
65,7,4,second,14,500,32,38,LINE,1,0,1
65,7,4,second,14,500,32,38,LINE,1,1,2
65,7,4,second,14,500,32,39,LINE,1,0,2
65,7,4,second,14,500,32,40,LINE,1,1,1
65,7,4,second,14,500,32,41,LINE,0,1,1
65,7,4,second,14,500,32,41,LINE,1,0,1
65,7,4,second,14,500,32,41,LINE,1,1,1
65,7,4,second,14,500,32,42,LINE,1,0,1
65,7,4,second,14,500,32,43,LINE,1,0,1
65,7,4,second,14,500,32,43,LINE,2,1,1
65,7,4,second,14,500,32,44,LINE,1,0,3
65,7,4,second,14,500,32,44,LINE,1,1,1
65,7,4,second,14,500,32,45,LINE,1,0,2
65,7,4,second,14,500,32,45,LINE,1,1,1
65,7,4,second,14,500,32,46,LINE,1,0,2
65,7,4,second,14,500,32,49,LINE,1,0,1
65,7,4,second,14,500,32,49,LINE,1,1,2
65,7,4,second,14,500,33,33,DIRECT_RANK2,0,0,1
65,7,4,second,14,500,33,34,LINE,1,0,3
65,7,4,second,14,500,33,35,LINE,1,0,3
65,7,4,second,14,500,33,36,LINE,0,1,1
65,7,4,second,14,500,33,36,LINE,1,0,2
65,7,4,second,14,500,33,37,LINE,0,1,1
65,7,4,second,14,500,33,37,LINE,1,1,1
65,7,4,second,14,500,33,38,LINE,1,0,1
65,7,4,second,14,500,33,38,LINE,1,1,1
65,7,4,second,14,500,33,38,LINE,2,1,2
65,7,4,second,14,500,33,39,LINE,1,0,1
65,7,4,second,14,500,33,39,LINE,1,1,1
65,7,4,second,14,500,33,40,LINE,1,0,1
65,7,4,second,14,500,33,41,LINE,1,1,1
65,7,4,second,14,500,33,42,LINE,1,0,1
65,7,4,second,14,500,33,42,LINE,2,1,1
65,7,4,second,14,500,33,43,LINE,1,1,1
65,7,4,second,14,500,33,45,LINE,1,0,3
65,7,4,second,14,500,33,47,LINE,1,1,1
65,7,4,second,14,500,33,48,LINE,1,1,1
65,7,4,second,14,500,33,51,LINE,1,1,1
65,7,4,second,14,500,34,35,LINE,0,1,2
65,7,4,second,14,500,34,35,LINE,2,1,1
65,7,4,second,14,500,34,36,LINE,0,1,1
65,7,4,second,14,500,34,36,LINE,1,0,2
65,7,4,second,14,500,34,36,LINE,1,1,2
65,7,4,second,14,500,34,37,LINE,1,0,2
65,7,4,second,14,500,34,37,LINE,1,1,3
65,7,4,second,14,500,34,38,LINE,0,1,1
65,7,4,second,14,500,34,38,LINE,1,0,1
65,7,4,second,14,500,34,38,LINE,1,1,2
65,7,4,second,14,500,34,39,LINE,0,1,1
65,7,4,second,14,500,34,39,LINE,1,0,1
65,7,4,second,14,500,34,39,LINE,2,1,1
65,7,4,second,14,500,34,40,LINE,1,0,1
65,7,4,second,14,500,34,40,LINE,1,1,1
65,7,4,second,14,500,34,41,LINE,1,0,1
65,7,4,second,14,500,34,41,LINE,1,1,1
65,7,4,second,14,500,34,42,LINE,0,1,1
65,7,4,second,14,500,34,42,LINE,1,0,2
65,7,4,second,14,500,34,43,LINE,1,0,1
65,7,4,second,14,500,34,43,LINE,1,1,3
65,7,4,second,14,500,34,45,LINE,1,0,1
65,7,4,second,14,500,34,45,LINE,1,1,2
65,7,4,second,14,500,34,46,LINE,1,1,1
65,7,4,second,14,500,34,52,LINE,1,1,1
65,7,4,second,14,500,35,36,LINE,1,0,1
65,7,4,second,14,500,35,36,LINE,1,1,2
65,7,4,second,14,500,35,36,LINE,2,1,2
65,7,4,second,14,500,35,37,LINE,0,1,1
65,7,4,second,14,500,35,37,LINE,1,0,6
65,7,4,second,14,500,35,37,LINE,1,1,1
65,7,4,second,14,500,35,38,LINE,0,1,1
65,7,4,second,14,500,35,38,LINE,1,0,1
65,7,4,second,14,500,35,38,LINE,1,1,4
65,7,4,second,14,500,35,39,LINE,0,1,1
65,7,4,second,14,500,35,39,LINE,1,0,1
65,7,4,second,14,500,35,39,LINE,1,1,2
65,7,4,second,14,500,35,39,LINE,2,1,1
65,7,4,second,14,500,35,41,LINE,0,1,1
65,7,4,second,14,500,35,41,LINE,1,0,1
65,7,4,second,14,500,35,41,LINE,1,1,1
65,7,4,second,14,500,35,41,LINE,2,1,1
65,7,4,second,14,500,35,42,LINE,1,0,3
65,7,4,second,14,500,35,42,LINE,1,1,3
65,7,4,second,14,500,35,44,LINE,1,0,1
65,7,4,second,14,500,35,44,LINE,1,1,1
65,7,4,second,14,500,35,45,LINE,0,1,1
65,7,4,second,14,500,35,45,LINE,1,0,2
65,7,4,second,14,500,35,46,LINE,1,0,1
65,7,4,second,14,500,35,47,LINE,1,1,1
65,7,4,second,14,500,35,48,LINE,1,1,1
65,7,4,second,14,500,35,49,LINE,1,1,1
65,7,4,second,14,500,36,37,LINE,1,0,3
65,7,4,second,14,500,36,37,LINE,1,1,3
65,7,4,second,14,500,36,37,LINE,2,1,1
65,7,4,second,14,500,36,38,LINE,0,1,2
65,7,4,second,14,500,36,38,LINE,1,0,3
65,7,4,second,14,500,36,38,LINE,1,1,4
65,7,4,second,14,500,36,38,LINE,2,1,2
65,7,4,second,14,500,36,39,LINE,0,1,2
65,7,4,second,14,500,36,39,LINE,1,0,2
65,7,4,second,14,500,36,39,LINE,1,1,2
65,7,4,second,14,500,36,40,LINE,0,1,1
65,7,4,second,14,500,36,40,LINE,1,0,4
65,7,4,second,14,500,36,40,LINE,2,1,1
65,7,4,second,14,500,36,41,LINE,0,1,2
65,7,4,second,14,500,36,41,LINE,1,0,2
65,7,4,second,14,500,36,41,LINE,1,1,2
65,7,4,second,14,500,36,42,LINE,1,0,3
65,7,4,second,14,500,36,42,LINE,1,1,2
65,7,4,second,14,500,36,43,LINE,1,0,3
65,7,4,second,14,500,36,43,LINE,1,1,2
65,7,4,second,14,500,36,43,LINE,2,1,1
65,7,4,second,14,500,36,44,LINE,1,0,1
65,7,4,second,14,500,36,44,LINE,1,1,1
65,7,4,second,14,500,36,45,LINE,1,1,2
65,7,4,second,14,500,36,46,LINE,0,1,1
65,7,4,second,14,500,36,46,LINE,1,0,1
65,7,4,second,14,500,36,46,LINE,1,1,1
65,7,4,second,14,500,36,50,LINE,1,1,1
65,7,4,second,14,500,37,38,LINE,0,1,1
65,7,4,second,14,500,37,38,LINE,1,0,1
65,7,4,second,14,500,37,38,LINE,1,1,2
65,7,4,second,14,500,37,39,LINE,0,1,1
65,7,4,second,14,500,37,39,LINE,1,0,6
65,7,4,second,14,500,37,39,LINE,1,1,2
65,7,4,second,14,500,37,39,LINE,2,1,1
65,7,4,second,14,500,37,40,LINE,1,0,1
65,7,4,second,14,500,37,40,LINE,1,1,6
65,7,4,second,14,500,37,41,LINE,0,1,2
65,7,4,second,14,500,37,41,LINE,1,0,5
65,7,4,second,14,500,37,41,LINE,1,1,2
65,7,4,second,14,500,37,42,LINE,0,1,2
65,7,4,second,14,500,37,42,LINE,1,0,1
65,7,4,second,14,500,37,42,LINE,1,1,1
65,7,4,second,14,500,37,43,LINE,0,1,1
65,7,4,second,14,500,37,43,LINE,1,0,2
65,7,4,second,14,500,37,44,LINE,1,0,2
65,7,4,second,14,500,37,45,LINE,1,0,2
65,7,4,second,14,500,37,45,LINE,1,1,3
65,7,4,second,14,500,37,46,LINE,1,0,1
65,7,4,second,14,500,37,46,LINE,1,1,1
65,7,4,second,14,500,37,47,LINE,1,0,1
65,7,4,second,14,500,37,47,LINE,1,1,1
65,7,4,second,14,500,37,50,LINE,1,1,1
65,7,4,second,14,500,38,39,LINE,0,1,1
65,7,4,second,14,500,38,39,LINE,1,0,5
65,7,4,second,14,500,38,39,LINE,1,1,5
65,7,4,second,14,500,38,39,LINE,2,1,3
65,7,4,second,14,500,38,40,LINE,0,1,1
65,7,4,second,14,500,38,40,LINE,1,0,1
65,7,4,second,14,500,38,40,LINE,1,1,3
65,7,4,second,14,500,38,41,LINE,1,0,3
65,7,4,second,14,500,38,41,LINE,1,1,2
65,7,4,second,14,500,38,41,LINE,2,1,1
65,7,4,second,14,500,38,42,LINE,1,0,5
65,7,4,second,14,500,38,42,LINE,1,1,1
65,7,4,second,14,500,38,42,LINE,2,1,1
65,7,4,second,14,500,38,43,LINE,0,1,1
65,7,4,second,14,500,38,43,LINE,1,0,2
65,7,4,second,14,500,38,43,LINE,1,1,3
65,7,4,second,14,500,38,44,LINE,0,1,1
65,7,4,second,14,500,38,44,LINE,1,1,2
65,7,4,second,14,500,38,45,LINE,1,0,1
65,7,4,second,14,500,38,45,LINE,1,1,3
65,7,4,second,14,500,38,46,LINE,1,0,2
65,7,4,second,14,500,38,47,LINE,1,1,1
65,7,4,second,14,500,38,48,LINE,1,1,1
65,7,4,second,14,500,38,49,LINE,1,0,1
65,7,4,second,14,500,38,49,LINE,1,1,1
65,7,4,second,14,500,38,52,LINE,1,1,1
65,7,4,second,14,500,39,39,DIRECT_RANK2,0,0,5
65,7,4,second,14,500,39,40,LINE,1,0,1
65,7,4,second,14,500,39,40,LINE,1,1,1
65,7,4,second,14,500,39,40,LINE,2,1,1
65,7,4,second,14,500,39,41,LINE,1,0,1
65,7,4,second,14,500,39,42,LINE,1,0,1
65,7,4,second,14,500,39,42,LINE,1,1,1
65,7,4,second,14,500,39,43,LINE,0,1,1
65,7,4,second,14,500,39,43,LINE,1,0,4
65,7,4,second,14,500,39,43,LINE,1,1,1
65,7,4,second,14,500,39,44,LINE,1,0,7
65,7,4,second,14,500,39,44,LINE,2,1,1
65,7,4,second,14,500,39,45,LINE,1,0,3
65,7,4,second,14,500,39,45,LINE,1,1,1
65,7,4,second,14,500,39,46,LINE,1,0,1
65,7,4,second,14,500,39,48,LINE,1,1,3
65,7,4,second,14,500,39,50,LINE,1,0,1
65,7,4,second,14,500,39,51,LINE,1,1,2
65,7,4,second,14,500,40,41,LINE,0,1,2
65,7,4,second,14,500,40,41,LINE,1,0,4
65,7,4,second,14,500,40,41,LINE,1,1,4
65,7,4,second,14,500,40,41,LINE,2,1,2
65,7,4,second,14,500,40,42,LINE,1,0,1
65,7,4,second,14,500,40,42,LINE,1,1,1
65,7,4,second,14,500,40,42,LINE,2,1,1
65,7,4,second,14,500,40,43,LINE,1,0,3
65,7,4,second,14,500,40,43,LINE,1,1,1
65,7,4,second,14,500,40,43,LINE,2,1,2
65,7,4,second,14,500,40,44,LINE,1,0,3
65,7,4,second,14,500,40,44,LINE,1,1,3
65,7,4,second,14,500,40,45,LINE,1,0,1
65,7,4,second,14,500,40,45,LINE,1,1,3
65,7,4,second,14,500,40,46,LINE,1,0,1
65,7,4,second,14,500,40,46,LINE,1,1,1
65,7,4,second,14,500,40,47,LINE,1,1,1
65,7,4,second,14,500,40,47,LINE,2,1,1
65,7,4,second,14,500,40,48,LINE,1,1,1
65,7,4,second,14,500,40,49,LINE,1,0,1
65,7,4,second,14,500,41,42,LINE,1,0,3
65,7,4,second,14,500,41,42,LINE,2,1,1
65,7,4,second,14,500,41,43,LINE,1,0,1
65,7,4,second,14,500,41,43,LINE,1,1,4
65,7,4,second,14,500,41,43,LINE,2,1,1
65,7,4,second,14,500,41,44,LINE,1,0,3
65,7,4,second,14,500,41,44,LINE,1,1,2
65,7,4,second,14,500,41,44,LINE,2,1,1
65,7,4,second,14,500,41,45,LINE,1,0,1
65,7,4,second,14,500,41,45,LINE,1,1,3
65,7,4,second,14,500,41,45,LINE,2,1,1
65,7,4,second,14,500,41,46,LINE,0,1,1
65,7,4,second,14,500,41,46,LINE,1,0,4
65,7,4,second,14,500,41,46,LINE,1,1,1
65,7,4,second,14,500,41,47,LINE,1,0,1
65,7,4,second,14,500,41,47,LINE,1,1,1
65,7,4,second,14,500,41,48,LINE,1,0,1
65,7,4,second,14,500,41,48,LINE,1,1,1
65,7,4,second,14,500,41,49,LINE,1,0,1
65,7,4,second,14,500,42,43,LINE,1,1,3
65,7,4,second,14,500,42,44,LINE,1,1,1
65,7,4,second,14,500,42,45,LINE,1,0,1
65,7,4,second,14,500,42,45,LINE,1,1,1
65,7,4,second,14,500,42,45,LINE,2,1,2
65,7,4,second,14,500,42,46,LINE,1,0,1
65,7,4,second,14,500,42,46,LINE,1,1,4
65,7,4,second,14,500,42,47,LINE,1,0,1
65,7,4,second,14,500,42,47,LINE,1,1,1
65,7,4,second,14,500,42,48,LINE,1,0,1
65,7,4,second,14,500,42,48,LINE,1,1,1
65,7,4,second,14,500,42,51,LINE,1,0,1
65,7,4,second,14,500,43,43,DIRECT_RANK2,0,0,1
65,7,4,second,14,500,43,44,LINE,1,0,1
65,7,4,second,14,500,43,45,LINE,0,1,1
65,7,4,second,14,500,43,45,LINE,1,1,2
65,7,4,second,14,500,43,46,LINE,1,0,1
65,7,4,second,14,500,43,47,LINE,1,0,1
65,7,4,second,14,500,43,49,LINE,1,1,2
65,7,4,second,14,500,43,51,LINE,1,1,1
65,7,4,second,14,500,44,44,DIRECT_RANK2,0,0,1
65,7,4,second,14,500,44,45,LINE,1,0,1
65,7,4,second,14,500,44,45,LINE,1,1,1
65,7,4,second,14,500,44,45,LINE,2,1,1
65,7,4,second,14,500,44,46,LINE,1,1,2
65,7,4,second,14,500,44,51,LINE,1,1,1
65,7,4,second,14,500,45,46,LINE,1,0,1
65,7,4,second,14,500,45,47,LINE,1,1,2
65,7,4,second,14,500,45,49,LINE,1,0,1
65,7,4,second,14,500,46,47,LINE,2,1,1
65,7,4,second,14,500,46,48,LINE,1,0,1
65,7,4,second,14,500,47,48,LINE,1,1,1
65,7,4,second,14,500,50,51,LINE,1,0,1
65,7,4,first,15,500,21,47,LINE,0,1,1
65,7,4,first,15,500,24,51,LINE,1,0,1
65,7,4,first,15,500,25,44,LINE,0,1,1
65,7,4,first,15,500,26,35,LINE,1,0,1
65,7,4,first,15,500,26,42,LINE,1,0,1
65,7,4,first,15,500,26,46,LINE,1,0,1
65,7,4,first,15,500,27,28,LINE,0,1,1
65,7,4,first,15,500,27,31,LINE,0,1,1
65,7,4,first,15,500,27,33,LINE,0,1,1
65,7,4,first,15,500,27,37,LINE,0,1,1
65,7,4,first,15,500,27,40,LINE,0,1,1
65,7,4,first,15,500,27,45,LINE,0,1,1
65,7,4,first,15,500,27,49,LINE,1,0,1
65,7,4,first,15,500,28,33,LINE,1,0,1
65,7,4,first,15,500,28,34,LINE,0,1,1
65,7,4,first,15,500,28,35,LINE,0,1,1
